创建月份,开发人,SKU,创建时间,产品名称,采购价(CNY),是否组合主SKU,本地产品状态,开品状态,是否定制,是否多件/套装,主方向,产品族,主题,商品标准化类型,价值主导类型,标准化判定依据,标准化判定置信度,是否需要人工复核,风险标记,第一层判断,判断说明,产品族首次出现月份（开发人）,产品族最近出现月份（开发人）,产品族出现月份数（开发人）,产品族出现月份列表（开发人）,本月产品族状态
2025-11,宋凤莉,2560426,2025-11-08 03:13:45,10M双层蕾丝花边-白色【备注：10米一包，改价6.3元一套】,6.3,否,在售,1,否,否,待人工方向复核,10M双层蕾丝花边,花卉蝴蝶,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560427,2025-11-08 03:13:45,风景刺绣手工针线套装（如图）-【三件套CX1341 1342 1343+绣绷*3+粉白包】（20套起）【备注：跟供应商说配三个绣圈 】,33.0,否,在售,1,否,是,DIY手工与文具材料,风景刺绣手工针线套装,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“刺绣”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560428,2025-11-08 03:13:45,4pcs 排气歧管螺栓垫圈套件-（排气歧管螺栓*2+65mm垫圈*2）【备注：垫圈要65mm的，（排气歧管螺栓*2+65mm垫圈*2）这一套盒装，加1块钱，一套21元】,21.0,否,在售,1,否,是,功能工具与维修配件,4pcs 排气歧管螺栓垫圈套件,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“螺栓”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560429,2025-11-08 03:13:45,4pcs 排气歧管螺栓垫圈套件-（排气歧管螺栓*2+54mm垫圈*2）【备注：垫圈要54mm的，（排气歧管螺栓*2+54mm垫圈*2）这一套盒装，加1块钱，一套21元】,21.0,否,在售,1,否,是,功能工具与维修配件,4pcs 排气歧管螺栓垫圈套件,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“螺栓”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560430,2025-11-08 03:13:45,5件套女孩生日派对装饰-【5件套玫红】（10套起）,9.2,否,在售,1,否,是,派对贺卡与礼品,5件套女孩生日派对装饰,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“派对”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560431,2025-11-08 03:13:45,5件套男孩生日派对装饰-【5件套深蓝色】（10套起）,9.2,否,在售,1,否,是,派对贺卡与礼品,5件套男孩生日派对装饰,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“派对”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560432,2025-11-08 03:13:45,24pcs山海经木棍人公仔模型-【24款山海经木棍人】,22.0,否,在售,1,否,是,玩具手办与解压收藏,24pcs山海经木棍人公仔模型,通用/无明显主题,非标,娱乐情绪主导,标题包含非标特征词“公仔”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560433,2025-11-08 03:13:45,3pcs圆形蛋糕模具套装带托盘-（白粉色3件套*1）【备注：改价17元一套】,17.0,否,在售,1,否,是,派对贺卡与礼品,3pcs圆形蛋糕模具套装带托盘,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560434,2025-11-08 03:13:45,3pcs旅行海龟带卡片和礼袋-【深蓝海龟】,4.0,否,在售,1,否,是,待人工方向复核,3pcs旅行海龟带卡片和礼袋,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560435,2025-11-08 03:13:45,24pcs黑色碳纤纹山地自行车挡泥板-【4片挡泥板+20条扎带】（25套起）【备注：（4片挡泥板+20条扎带）装一包，改价8.5元一套】,8.5,否,在售,1,否,是,汽车骑行户外与功能配件,24pcs黑色碳纤纹山地自行车挡泥板,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“扎带”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560436,2025-11-08 03:13:45,38pcs迷你小动物装饰小摆件（颜色随机）【备注：图片上这38款各1装一袋（链接前38款），含0.38元/包打包费，改价6.46元一套】,6.46,否,在售,1,否,是,玩具手办与解压收藏,38pcs迷你小动物装饰小摆件,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“摆件”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560437,2025-11-08 03:13:45,2D平面书籍亚克力装饰挂件-【13*13cm挂件+挂绳+20*20cm纸板】（20套起）【备注：要13×13cm挂件，加纸板，改价一套3元】,3.0,否,在售,1,否,否,定制平面载体与轻装饰,2D平面书籍亚克力装饰挂件,书籍阅读,非标,图像审美主导,标题包含非标特征词“挂件”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560438,2025-11-08 03:13:45,3D立体折叠狐狸贺卡摆件带信封,7.0,否,在售,1,否,否,派对贺卡与礼品,贺卡,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“摆件”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-09,2026-06,10,2025-09、2025-10、2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05、2026-06,跨月延续
2025-11,宋凤莉,2560439,2025-11-08 03:13:45,3D立体折叠长颈鹿贺卡摆件带信封,7.0,否,在售,1,否,否,派对贺卡与礼品,贺卡,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“摆件”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-09,2026-06,10,2025-09、2025-10、2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05、2026-06,跨月延续
2025-11,宋凤莉,2560440,2025-11-08 03:13:45,卡皮巴拉抽绳便携包-【14号】【备注：折叠包装，改价7.56元一套】,7.56,否,在售,1,否,否,玩具手办与解压收藏,卡皮巴拉抽绳便携包,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560441,2025-11-08 03:35:00,紫色风暴天气预报瓶-【紫色小水滴+原木底座+礼盒包装】-带液！,14.9,否,在售,1,否,否,创意非标与收藏杂项,紫色风暴天气预报瓶,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“礼盒”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560442,2025-11-08 03:35:00,高地牛杯架-带抽屉和两把金色勺子-【棕色】（纸盒包装）,14.5,否,在售,1,否,否,厨房日用与收纳,高地牛杯架,高地牛,非标,图像审美主导,图像载体产品包含视觉主题词“高地牛”,中,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560443,2025-11-08 03:35:00,高地牛杯架-带抽屉和两把金色勺子-【深棕色】（纸盒包装）,13.5,否,在售,1,否,否,厨房日用与收纳,高地牛杯架,高地牛,非标,图像审美主导,图像载体产品包含视觉主题词“高地牛”,中,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560444,2025-11-08 03:35:00,人体骨骼玩具模型-【半透明人体模型（袋装）+中英文说明书】,9.0,否,在售,1,否,否,玩具解压与3D打印,人体骨骼玩具模型,书籍阅读,非标,娱乐情绪主导,标题包含非标特征词“玩具”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560445,2025-11-08 03:35:00,2pcs镂空眼孔弹力发带（黑色+藕色）【备注：黑色+藕色各1pcs装一包】,8.56,否,在售,1,否,是,服饰饰品与随身配件,2pcs镂空眼孔弹力发带,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560446,2025-11-08 03:35:00,2pcs镂空眼孔弹力发带（黑色+深棕）【备注：黑色+深棕色各1pcs装一包】,8.56,否,在售,1,否,是,服饰饰品与随身配件,2pcs镂空眼孔弹力发带,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560447,2025-11-08 03:35:00,50张感恩祝福告别朋友纪念卡（10套起）,6.59,否,在售,1,否,否,待人工方向复核,50张感恩祝福告别朋友纪念卡,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560448,2025-11-08 03:35:00,8pcs粉色蝴蝶结气球-98cm*75cm-含吸管绳子-【胖版蝴蝶结 哑光粉色*8】（按25套的倍数下单）【备注：8个一包，加0.8元/包费用(含0.2元/包吸管绳子+0.6元/包打包费）（共11.76元/套）】,11.76,否,在售,1,否,是,派对贺卡与礼品,8pcs粉色蝴蝶结气球,花卉蝴蝶,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560449,2025-11-08 03:35:00,6pcs女团角色模型玩具-【6款猎魔女团-袋装】【备注：改价25元一套】,25.0,否,在售,1,否,是,玩具解压与3D打印,6pcs女团角色模型玩具,通用/无明显主题,非标,娱乐情绪主导,标题包含非标特征词“玩具”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560450,2025-11-08 03:35:00,10pcs金色钻戒铝膜气球-68cm*60cm-含吸管绳子-【新款钻戒 金色*10】（按50个气球的倍数下单）【备注：10个一包，加0.8元/包费用(含0.2元/包吸管绳子+0.6元/包打包费）（共8.1元/套））】,8.1,否,在售,1,否,是,派对贺卡与礼品,10pcs金色钻戒铝膜气球,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560451,2025-11-08 03:35:00,8pcs金色钻戒和香槟酒杯气球-（4pcs新款钻戒金色气球68cm*60cm+4pcs五星酒杯气球99*45cm 含吸管绳子）（按25套的倍数下单）【备注：（4个新款钻戒 金色+4个五星酒杯）装一包，加0.8元/包费用(含0.2元/包吸管绳子+0.6元/包打包费）（共6.92元/套）】,6.92,否,在售,1,否,是,派对贺卡与礼品,8pcs金色钻戒和香槟酒杯气球,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2025-11,1,2025-11,新增品线
2025-11,宋凤莉,2560452,2025-11-08 03:35:00,压力表充气接头带夜光表带球阀【备注：改价37元一套】,35.0,否,在售,1,否,否,功能工具与维修配件,压力表充气接头带夜光表带球阀,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“接头”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2026-01,2,2025-11、2026-01,新增品线
2025-11,陈杨,2550472,2025-11-08 05:34:02,3D滚珠魔方兰色（英文包装）,16.5,否,在售,1,否,否,待人工方向复核,3D滚珠魔方兰色,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-11,2025-11,1,2025-11,新增品线
2025-11,陈杨,2550473,2025-11-08 05:34:02,懒人直发卷发棒无线【黑色】-带电！,24.0,否,在售,1,否,否,电子与功能设备,懒人直发卷发棒无线,通用/无明显主题,标品,功能主导,主方向以功能、适配、收纳或工具属性为主,中,否,带电履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2025-11,2025-11,1,2025-11,新增品线
